sample_index,host_elapsed_s,pulse_fpga_time_s,group_id,pulse_id,valid,invalid_reason,baseline_pre_v,baseline_post_v,baseline_for_area_v,threshold_v,pulse_duration_s,pulse_height_v,peak_height_v,pulse_area_v_us,correction_active_v,effective_high_v,live_target_area_v_us,live_area_error_v_us,live_p_term_v_us,live_i_term_v_us,live_d_term_v_us,live_pid_latency_cycles
504,50.401451894000274,7315.223039904,50398552,0,1,none,-0.10498046875,-0.1112060546875,-0.10809326171875,-0.019775390625,4.56e-07,0.43690678111293857,0.4931640625,0.1992294921875,-0.0177001953125,0.4822998046875,0.2,-0.0003046875,0.0,0.0054169921875,0.0,3
505,50.50145185299971,7315.32304124,50498554,0,1,none,-0.1087646484375,-0.108642578125,-0.10870361328125,-0.0206298828125,4.64e-07,0.43086610991379304,0.495849609375,0.199921875,-0.020263671875,0.479736328125,0.2,0.0020087890625,0.0,0.00541796875,0.0,3
506,50.60148126599961,7315.423054568,50598568,0,1,none,-0.1053466796875,-0.11083984375,-0.10809326171875,-0.018310546875,4.56e-07,0.437939024808114,0.4951171875,0.1997001953125,-0.01806640625,0.48193359375,0.2,0.000134765625,0.0,0.00541796875,0.0,3
507,50.70145798399972,7315.523045904,50698560,0,1,none,-0.1097412109375,-0.1107177734375,-0.1102294921875,-0.0211181640625,4.64e-07,0.43421672952586204,0.49951171875,0.2014765625,-0.0167236328125,0.4832763671875,0.2,-0.0005224609375,0.0,0.00542578125,0.0,3
508,50.80146468699968,7315.62304924,50798564,0,1,none,-0.108154296875,-0.10986328125,-0.1090087890625,-0.0198974609375,4.64e-07,0.43169113685344823,0.503173828125,0.2003046875,-0.02001953125,0.47998046875,0.2,0.0008603515625,0.0,0.0054365234375,0.0,3
509,50.901455532,7315.723049568,50898565,0,1,none,-0.105712890625,-0.111572265625,-0.108642578125,-0.0191650390625,4.56e-07,0.4387913754111842,0.4931640625,0.2000888671875,-0.01806640625,0.48193359375,0.2,0.0002255859375,0.0,0.0054423828125,0.0,3
510,51.00149822000003,7315.823057904,50998574,0,1,none,-0.103271484375,-0.112548828125,-0.10791015625,-0.018798828125,4.56e-07,0.4343882778234649,0.4930419921875,0.1980810546875,-0.0206298828125,0.4793701171875,0.2,-0.000724609375,-0.00025,0.00544140625,0.0,16
511,51.101465695000115,7315.92305024,51098567,0,1,none,-0.1080322265625,-0.110107421875,-0.10906982421875,-0.0201416015625,4.64e-07,0.4311797043372844,0.5003662109375,0.2000673828125,-0.0201416015625,0.4798583984375,0.2,9.86328125e-05,0.0,0.0054365234375,0.0,3
512,51.20145424800012,7316.023046568,51198564,0,1,none,-0.10546875,-0.1109619140625,-0.10821533203125,-0.019775390625,4.56e-07,0.4379368832236842,0.4952392578125,0.19969921875,-0.017333984375,0.482666015625,0.2,-0.000884765625,0.0,0.0054287109375,0.0,3
513,51.301454374999594,7316.123050904,51298569,0,1,none,-0.1083984375,-0.1094970703125,-0.10894775390625,-0.02001953125,4.64e-07,0.4322530812230603,0.4962158203125,0.2005654296875,-0.019775390625,0.480224609375,0.2,-0.0001025390625,-0.0005849609375,0.0054169921875,0.0,3
514,51.40146184900004,7316.22305624,51398575,0,1,none,-0.10693359375,-0.111572265625,-0.1092529296875,-0.02001953125,4.64e-07,0.4311902276400862,0.491943359375,0.200072265625,-0.019775390625,0.480224609375,0.2,0.0003505859375,0.0,0.0054033203125,0.0,3
515,51.50145620399962,7316.323052568,51498572,0,1,none,-0.10546875,-0.10986328125,-0.107666015625,-0.0203857421875,4.56e-07,0.43800113075657887,0.4967041015625,0.199728515625,-0.017822265625,0.482177734375,0.2,-0.000455078125,0.0,0.00538671875,0.0,16
516,51.601450393999585,7316.423054904,51598575,0,1,none,-0.10791015625,-0.1097412109375,-0.10882568359375,-0.0194091796875,4.64e-07,0.4311102505387931,0.4908447265625,0.20003515625,-0.0196533203125,0.4803466796875,0.2,-0.0020703125,0.0,0.005373046875,0.0,3
517,51.70145819800018,7316.52305724,51698578,0,1,none,-0.106201171875,-0.1099853515625,-0.10809326171875,-0.01953125,4.64e-07,0.43298550309806033,0.4923095703125,0.2009052734375,-0.017333984375,0.482666015625,0.2,-0.00019921875000000001,0.0,0.00536328125,0.0,3
518,51.80144928899972,7316.623052568,51798574,0,1,none,-0.10205078125,-0.111083984375,-0.1065673828125,-0.017822265625,4.56e-07,0.4361786424067982,0.4931640625,0.1988974609375,-0.017333984375,0.482666015625,0.2,-0.0008076171875000001,0.0,0.0053525390625,0.0,16
519,51.901451093000105,7316.723057904,51898580,0,1,none,-0.1053466796875,-0.110595703125,-0.10797119140625,-0.017822265625,4.64e-07,0.43028311893857757,0.491943359375,0.1996513671875,-0.019775390625,0.480224609375,0.2,0.0003076171875,0.0,0.0053408203125,0.0,3
520,52.00144339600047,7316.823057232,51998580,0,1,none,-0.103515625,-0.110595703125,-0.1070556640625,-0.017822265625,4.56e-07,0.43779339706688597,0.4884033203125,0.1996337890625,-0.01708984375,0.48291015625,0.2,0.00022949218750000001,0.0,0.00533203125,0.0,3
521,52.10145359699982,7316.923060568,52098584,0,1,none,-0.109375,-0.111083984375,-0.1102294921875,-0.0206298828125,4.64e-07,0.43255194302262934,0.49560546875,0.20070410156250001,-0.0196533203125,0.4803466796875,0.2,-0.0006845703125000001,-0.000416015625,0.0053203125,0.0,3
522,52.20145644199965,7317.023062904,52198587,0,1,none,-0.1083984375,-0.10986328125,-0.109130859375,-0.0208740234375,4.64e-07,0.43071036503232757,0.4942626953125,0.19984960937500001,-0.019775390625,0.480224609375,0.2,0.00045996093750000003,0.0,0.0053076171875000005,0.0,3
523,52.30144680699959,7317.123060232,52298585,0,1,none,-0.1051025390625,-0.1112060546875,-0.108154296875,-0.0194091796875,4.56e-07,0.43837376644736836,0.4970703125,0.1998984375,-0.0172119140625,0.4827880859375,0.2,-0.0002353515625,0.0,0.0052978515625,0.0,3
524,52.40144789700025,7317.223062568,52398588,0,1,none,-0.107666015625,-0.1085205078125,-0.10809326171875,-0.0191650390625,4.64e-07,0.4310660526670258,0.5015869140625,0.2000146484375,-0.0194091796875,0.4805908203125,0.2,-0.00112890625,-0.000314453125,0.0052900390625,0.0,3
